channel,time_on_page,device_tier,loan_amount_requested,hour_of_day,monthly_income,existing_emi,rent,total_obligations,dti_ratio,avg_monthly_balance,bounce_count_6m,income_stability_score,converted,defaulted
sms,18.534736342329428,high,84752.41588205066,4,13780.206698729506,1594.312196781234,2717.6846718404217,4311.996868621656,0.3129123505106211,27186.463263938404,2,0.6174107460420328,0,0
whatsapp,27.115069283241475,mid,82179.67086655759,23,29172.677318423088,5160.497843454898,10780.679221122373,15941.17706457727,0.5464420317195269,50847.48772088728,0,0.9810920846916577,1,0
app,50.977883543080864,low,125364.72446351887,17,26574.1308567895,11817.99531450209,8830.477272933667,20648.472587435757,0.7770140328845495,28490.542641990105,1,0.8749628677898076,1,1
whatsapp,58.84362941933783,high,108579.05269362242,3,39351.03473678063,12365.712208919382,16516.80006374417,28882.512272663553,0.7339708464049013,68330.36288211003,0,0.554444513056744,1,0
sms,83.88767839953103,low,284700.39961370063,23,28574.244119890038,3645.684938551731,9066.811212833469,12712.4961513852,0.44489352362382356,44162.46360121673,1,0.7448948880268298,0,0
app,40.22070662041799,high,202452.83354107628,14,45500.369848530725,23467.813189002463,10435.724465876523,33903.537654878986,0.7451266389205797,42150.04057907874,0,0.7442142093485355,1,0
app,74.14151979478834,low,279681.73552090395,4,24492.803843467587,13994.082757578595,142.85359915820985,14136.936356736805,0.5771873423347255,26681.342458119816,0,0.7480477891845171,1,0
whatsapp,130.12220152012304,mid,164437.0718628707,7,103644.40402453743,37120.85613465055,30722.377305803853,67843.23344045441,0.6545769072529258,107205.75513391955,2,0.7759143443608663,0,1
web,95.56738695288287,mid,153024.67692103828,15,49388.62516120783,22137.673227592604,24414.391119195305,46552.06434678791,0.9425665159708093,11167.97569109175,0,0.7341566762331339,1,1
whatsapp,49.651134916213664,mid,53991.92266002611,21,46997.13232931559,6226.961324839961,4706.566933046749,10933.52825788671,0.23264245531565464,36584.56661311981,2,0.6675925897380692,0,0
web,112.78000168168504,low,26390.853884324108,0,49674.84429648137,12612.136091309256,9856.137486469623,22468.273577778877,0.4523068747569356,13400.824965955768,1,0.19770269233566928,1,0
whatsapp,47.934252722413106,low,44062.90271318419,4,21526.160763315856,14038.040696369468,1987.697258890128,16025.737955259596,0.7444772958571464,38593.21929088065,1,0.8835388668492941,1,0
whatsapp,71.12757852599593,mid,40291.86089886263,17,32100.477779780827,7504.571412526704,4485.299471321605,11989.870883848309,0.3735106675390478,40311.1913052309,0,0.7046399284626563,1,0
whatsapp,125.58195410961031,mid,98597.31852435243,15,32802.24887429005,5610.653628219595,1379.596747614037,6990.250375833632,0.21310277849005935,30418.496984016998,1,0.540889841159184,1,0
app,57.63131999021573,mid,180517.53912519064,22,28681.429198361202,1506.683825205964,3073.2829300579037,4579.9667552638675,0.15968404934038494,10880.704815109866,0,0.6139017836766151,1,0
app,21.69048090362628,mid,72476.25558795789,9,30529.357597625993,9930.044916945335,2241.751062950001,12171.795979895336,0.3986915198255542,8340.133040208495,1,0.8834657872991394,1,0
whatsapp,69.63993248300149,low,62027.338698849024,3,54975.37937865968,12374.76242813081,14177.818519893175,26552.580948023984,0.4829904085815396,36344.44229057471,1,0.6800628285988601,1,0
web,126.34401846981982,high,172277.63075324713,17,35264.90388214515,8070.432172548457,331.942127120874,8402.37429966933,0.23826448890233637,32177.5640482194,0,0.4764126006380669,1,0
app,134.34030142240323,high,62441.27724960599,16,42183.68182245181,6954.379900321611,15387.600276840582,22341.980177162193,0.5296356129177637,53903.27267880382,0,0.9294856748910975,1,1
app,26.086302548784293,mid,244978.15606326345,20,15608.262486491174,5136.214457567624,2399.3907204651687,7535.6051780327925,0.4827959027825678,13012.30500016037,0,0.7324829966599868,1,0
app,109.65621265076992,high,56955.351752156515,12,15151.421846038953,5138.7657137053775,6158.67453163785,11297.440245343227,0.7456356479373403,16154.072948251842,0,0.8265554030941482,1,1
app,54.96027970479122,low,180076.33228582368,7,22652.63827625346,1920.170119027048,3618.8616420969843,5539.0317611240325,0.24452038184578906,32253.8101323914,0,0.6141373762504828,1,0
app,174.7183444650514,mid,127089.70101505607,7,82431.71445599534,36262.762064233764,26500.891902917192,62763.65396715095,0.7614017782034144,22973.21641154159,0,0.9066744315444628,1,0
whatsapp,22.14015427106169,mid,19872.576994244748,11,99139.92067375386,78449.14964133619,12477.411062519299,90926.56070385549,0.917153857759009,113487.53345740365,0,0.5827306119683973,0,1
whatsapp,108.21712967059693,low,66005.31588018633,17,59367.67459919123,39637.00024104204,27749.367498885524,67386.36773992756,1.1350683380286142,42306.42994376728,1,0.7605111740793289,0,1
web,50.314947549393395,mid,185903.35365194292,5,29816.755804231994,3143.877764573321,9557.800227228054,12701.677991801374,0.4259912807146706,47935.10990472714,0,0.9339648869457238,0,1
sms,40.761158646441224,mid,39660.70123292565,6,44947.61641315393,13765.310335673183,5502.959899814045,19268.270235487227,0.4286828039639575,35115.5239301337,0,0.5693793864363269,0,0
app,129.4489723680911,high,85280.70075418112,16,68260.82359289612,22245.636839146187,10549.414975007183,32795.05181415337,0.4804373883582374,34516.07184506045,0,0.706741185385663,1,0
whatsapp,143.50146885354587,mid,40914.21401340904,4,91785.15661797937,16712.339081095306,16278.799733990212,32991.13881508552,0.3594387156999527,148779.66196770023,0,0.6333793356789005,1,0
app,8.19403356077665,high,98890.75855126716,21,20434.842454322865,4651.140358471045,4098.999593017003,8750.139951488047,0.428197084026797,32365.01676301245,1,0.4506800201258481,0,0
app,131.0340473421603,mid,135083.98091594715,22,40217.26310003941,15215.334915206988,12645.775014208932,27861.10992941592,0.69276494176424,41627.74064100014,0,0.6035697560139408,1,1
whatsapp,63.19420263435433,mid,115866.19784832995,18,30905.91974430144,14631.04376659763,6897.166119518093,21528.20988611572,0.6965723739732801,16431.749455388195,1,0.8917305158123628,1,0
whatsapp,68.16369819018024,mid,121661.4323711427,7,48680.19902047133,4684.922297291134,6101.371158313601,10786.293455604735,0.22157455541767215,51178.87033633389,0,0.7367371079493094,0,0
web,20.95656203850417,mid,115504.35404604422,18,37277.29507332154,4212.629885803189,7678.887889717011,11891.517775520198,0.31900162691875866,37103.530106905964,1,0.7567456376122492,0,0
web,103.23938724098639,high,93272.80545310548,7,22022.905196570387,12124.849439952766,6220.916317612486,18345.765757565252,0.8330311370736966,10235.512905640262,0,0.6712720661200835,0,1
whatsapp,273.1868397726995,low,168835.4632694353,20,44241.18274899371,5559.443065313505,4055.159368350512,9614.602433664017,0.21732245469596323,37749.96989224604,1,0.6608636226719076,1,0
whatsapp,42.91260827012216,high,38845.57167468766,18,25635.25530557509,2887.4194935525506,5675.623735565078,8563.04322911763,0.33403385794466267,42715.41211947046,0,0.7746183372166272,1,0
whatsapp,152.7965849798072,low,237490.90173468448,6,35679.001786775356,6339.573524759298,2400.5548046609742,8740.128329420273,0.24496560698791345,39441.34453048162,0,0.6364116183517551,1,0
web,66.27039638871194,mid,118563.63028157719,2,36544.8225259106,10120.856604804067,14927.693003276683,25048.54960808075,0.6854199275511903,15821.813279455464,1,0.4520553025024994,0,0
whatsapp,44.36798911438597,mid,42522.50361033955,5,84416.88863990271,30056.094048602197,16258.815257847922,46314.90930645012,0.5486450644256237,151288.65417290115,1,0.378039426312193,0,0
whatsapp,17.08887967355269,mid,219826.54994707005,7,42630.75828524681,11396.084284122917,8103.804878321908,19499.889162444826,0.4574136127715358,65618.2198103895,0,0.6051263254851461,0,0
web,167.48366167921148,low,95189.91319347713,17,34731.31942993068,9020.765327485207,353.7240134021895,9374.489340887398,0.26991457551159637,40904.729057311575,2,0.42597736161874605,1,1
whatsapp,72.57160102459112,high,77215.3661716374,14,52163.16479133885,6454.302942011839,5038.988713175546,11493.291655187386,0.22033348055399674,35540.65108397514,0,0.3142105296195276,0,0
web,46.29646221155453,mid,43250.415593555445,23,23339.95775612007,881.9666618296114,2517.677237119787,3399.6438989493986,0.14565767146934802,8732.601974005796,0,0.4518618137594684,0,0
whatsapp,52.84747591129953,low,71848.7407345376,16,38195.6143607938,11445.909968877972,3419.471987291549,14865.38195616952,0.38919080645625675,58390.203335027545,1,0.6712558091468737,1,0
whatsapp,109.08840355048513,low,173627.04832389567,3,49871.99404365223,16887.827629905838,26365.481107817173,43253.30873772301,0.8672865315925411,66286.15294921014,1,0.8553759609453893,1,0
whatsapp,46.233990132485374,mid,59926.51603312973,6,48747.13165986655,3388.611933409461,11581.819184253502,14970.431117662964,0.30710383581375106,81669.14000999556,0,0.8321705067894265,0,0
web,29.373356113497024,low,175568.0116729357,16,27867.487822917017,7461.039913211333,3800.3928778099876,11261.432791021321,0.4041064936524492,40139.7890738846,0,0.879902047573223,0,0
web,60.967527020613076,mid,85726.888399528,21,43563.105475817065,35141.35897284329,6533.135766097507,41674.4947389408,0.9566465540909456,20830.31051297239,0,0.7966108841548618,0,1
web,59.51989226272935,high,54672.004421521946,5,51029.44262861652,2855.738286297671,8622.899395373417,11478.637681671087,0.22494146693332773,51765.174221648915,0,0.8417742606111922,0,0
app,58.50013502312618,mid,74300.45501294968,12,23096.59516345272,2356.226489844164,1883.5334531813555,4239.7599430255195,0.183566448345355,17593.846722613616,2,0.1713201501870799,1,0
web,46.7420541268642,mid,140273.8509541937,6,26847.76981653606,7021.341264943772,1652.0065780960288,8673.3478430398,0.32305654817174867,47193.527820176016,1,0.46028517439254585,0,0
whatsapp,156.3524729145014,mid,121546.43888446658,8,30908.654548898117,15467.83527822559,1561.2211218175257,17029.056400043115,0.5509478380271391,21408.337065052525,0,0.7618223104775682,1,0
whatsapp,337.92010982617694,low,252752.6666649664,22,116397.3495400755,10820.913215726567,52327.297524942354,63148.21074066892,0.5425227549440638,127059.56982214663,1,0.8277512909936857,1,0
web,26.14733080546423,mid,88478.35609062336,18,24984.37925341051,6447.910988095694,1899.585462461223,8347.496450556917,0.33410861906514794,29657.19433516453,1,0.7660245741636794,0,0
whatsapp,6.646481772363297,high,178590.7016281624,19,42726.05274654043,18997.65526438525,13445.051939859924,32442.707204245173,0.7593190832933213,56639.764528079344,0,0.7545278715187321,0,0
whatsapp,55.24028012945246,low,98540.4323550295,12,30438.642822693637,18612.391884541485,3995.167464774865,22607.55934931635,0.7427256031422401,40892.85081130209,0,0.40665419378703016,0,1
whatsapp,7.759959123001679,high,63490.741779131386,14,22725.27862949202,6448.305384055001,5235.295394777733,11683.600778832733,0.5141235436238036,30955.118048907003,1,0.7731548082918673,1,0
whatsapp,15.349894883685113,low,48212.57020444375,16,51480.328169584805,27347.474909497614,6070.054904280192,33417.52981377781,0.6491320277464993,43227.09361507805,1,0.8404943127850866,0,0
whatsapp,43.5454383881426,low,89227.2222108954,4,17936.57372642742,7461.351776581241,3190.463095413379,10651.81487199462,0.5938600668365347,19916.04220117399,1,0.7916339264690672,0,0
app,108.53729062315382,low,106076.20687556909,22,74739.46246056005,23738.39141388043,23688.630702439543,47427.022116319975,0.6345646671107271,22808.928878256218,0,0.737191596162054,0,0
app,54.73789492993701,low,215919.9667868255,18,21597.401649756637,1824.694593872843,708.0207972040502,2532.715391076893,0.11726944898973216,24824.903706878278,0,0.5241760309958455,1,1
web,5.0,high,251114.77758149736,5,26035.93628738195,6325.541304495097,5211.025261771711,11536.566566266807,0.4431016591424787,34360.49970381407,0,0.7690095433456708,0,0
web,54.16919199088525,mid,250724.55917214727,11,48335.76179021723,26488.75648675643,31756.646475224097,58245.40296198052,1.205016757877372,74431.3026854637,1,0.8298426374370689,0,0
whatsapp,57.42858963756521,high,68082.49997096327,14,52905.326478807016,9570.451069830682,5551.6180947303,15122.069164560982,0.28583264051151125,24608.765931726615,0,0.7642859910893244,1,0
whatsapp,58.188629133731936,high,59279.70221839623,14,40808.76695860136,11608.437664614039,17274.651399875944,28883.089064489985,0.7077667672191754,53696.16401235473,0,0.6074221711004691,0,0
app,141.0021892046768,mid,72002.86986009602,2,27822.468185325768,14989.152002430163,1722.6348707620512,16711.786873192214,0.6006579560761761,21959.60107205274,0,0.38237246063492153,1,1
app,125.29298253720852,high,96836.21963208022,3,16371.196109033666,2958.541435315651,739.0270648012958,3697.568500116947,0.22585817648819315,15173.863049960024,0,0.8701293916499081,1,0
whatsapp,70.46778400869583,low,32517.547151981336,4,34718.869381377895,10731.237019315915,11949.763393280135,22681.000412596048,0.6532758933895877,36617.37764265931,0,0.8973405039178318,1,0
app,239.39247009988418,low,56628.99160718983,5,23741.507290234586,9543.798358476832,3685.40479466277,13229.203153139602,0.5572183345992135,10258.293759945405,2,0.32768702726680354,1,1
app,43.44513552917697,mid,207560.8904810039,5,121300.51176696151,66846.5758780239,17544.100773534316,84390.67665155821,0.6957157510900429,76662.1124315644,1,0.6906796124760228,1,0
app,60.3443619951061,mid,125705.1461149329,16,38812.92534654498,2989.828800976463,3668.8093047523644,6658.638105728827,0.17155723373789863,12176.513125079357,1,0.5662200067197732,1,0
app,65.41465060613274,mid,75607.6374220168,7,19061.100348016764,6791.53243769341,2784.2589021635013,9575.79133985691,0.5023734813322692,37236.45517544576,0,0.6678523636172043,1,0
whatsapp,16.891602448388042,low,35197.60280005951,18,30757.49253791153,10345.60779821249,9958.38758234262,20303.995380555112,0.6601316851667447,16712.970129942318,1,0.8489789427903197,1,0
sms,66.47041493788232,mid,124020.87008523219,19,53049.522936813504,30337.228741438958,23914.214007507562,54251.442748946516,1.0226565621252541,71124.93907527237,0,0.5497409984618593,0,0
web,13.652089863479574,high,109888.20106617261,23,64941.216871338904,4145.052032223778,8333.095413768346,12478.147445992123,0.1921452668605478,26490.97874960829,0,0.5477398211067478,1,0
whatsapp,37.89743897347857,mid,56575.03764537395,20,31111.338663468803,10320.474003993277,3227.0882005138137,13547.56220450709,0.4354541715819754,45251.871507935786,1,0.6886038343700449,0,0
web,72.88357138698689,mid,158539.94085765275,21,34224.24682204648,10213.380482760065,4094.8961031416725,14308.276585901738,0.41807425771265394,60747.579100580406,1,0.7932943041032996,1,0
app,19.877360733614445,low,77895.42089517215,12,48165.120634198545,11664.944436805012,5996.406586781114,17661.351023586125,0.3666834171914455,50837.92450232954,1,0.8024583795140406,1,0
web,85.20795323539419,high,116960.83721172066,14,22746.397112277977,3549.067948907933,2862.5008126782172,6411.56876158615,0.28187183798551263,32656.047434860484,0,0.637224596361782,0,0
web,32.84722201229484,high,249246.09542349915,16,43201.30399045734,6436.304555864901,2722.1729156309507,9158.477471495851,0.21199539424825814,60014.71235915476,0,0.9592965178144313,0,0
app,49.50999983344996,low,153691.05294835367,23,41891.38416465055,12171.370717452668,11852.46567214218,24023.83638959485,0.5734791740270788,57675.79474115556,1,0.8729821832104125,1,0
whatsapp,96.24476694025213,low,43549.756552398285,20,47419.95839740437,24091.038404775616,13570.977938055668,37662.01634283128,0.7942228887508427,18522.272551984028,0,0.5529117345781559,1,1
whatsapp,62.50867421462363,low,154052.2949468006,16,35616.94562918718,11435.109478850365,5978.649682509825,17413.75916136019,0.4889178129606391,59483.25867063787,0,0.8096086056762811,1,1
app,83.77690881463576,mid,69677.8985526864,22,16609.283510251404,4183.14977663313,3120.9561219890766,7304.105898622207,0.43976044445951235,20842.6810844891,2,0.48090080332309876,0,0
